actual_price,predicted_price,fair_value_signal,position
29.22,24.257187,-4.962813000000001,HOLD
29.78,25.258984,-4.5210159999999995,HOLD
32.17,27.415854,-4.754146000000002,HOLD
38.87,36.816734,-2.0532660000000007,HOLD
48.39,48.078243,-0.31175700000000006,HOLD
51.7,49.015594,-2.6844060000000027,HOLD
48.91,48.986393,0.07639300000000304,HOLD
44.27,47.46645,3.1964499999999987,HOLD
39.9,46.713795,6.813794999999999,LONG
35.23,42.020557,6.790557,LONG
31.5,39.369766,7.8697659999999985,LONG
30.54,38.540962,8.000962000000001,LONG
30.7,39.29849,8.598490000000002,LONG
31.76,41.92248,10.162479999999999,LONG
37.76,47.72695,9.966950000000004,LONG
40.47,51.090076,10.620076000000005,LONG
40.83,55.16231,14.33231,LONG
36.84,48.0292,11.1892,LONG
32.0,40.225727,8.225727,LONG
30.71,36.48064,5.77064,LONG
29.3,31.543163,2.243162999999999,HOLD
26.91,30.292019,3.3820189999999997,HOLD
26.27,28.272392,2.0023920000000004,HOLD
24.45,22.478304,-1.971695999999998,HOLD
23.21,22.996378,-0.21362200000000087,HOLD
23.35,24.089212,0.7392119999999984,HOLD
25.14,24.214308,-0.9256920000000015,HOLD
26.65,27.212904,0.5629040000000032,HOLD
30.25,30.271877,0.021876999999999924,HOLD
33.6,33.655014,0.055013999999999896,HOLD
37.07,30.84915,-6.220849999999999,SHORT
37.1,32.77281,-4.327190000000002,HOLD
37.01,31.170204,-5.839796,SHORT
35.0,29.19442,-5.805579999999999,SHORT
33.14,24.425337,-8.714663000000002,SHORT
32.64,24.072807,-8.567193,SHORT
33.29,24.48721,-8.802789999999998,SHORT
35.67,27.106554,-8.563446000000003,SHORT
39.79,31.326235,-8.463764999999999,SHORT
45.05,37.617737,-7.432262999999999,SHORT
48.1,39.900425,-8.199575000000003,SHORT
41.64,35.65671,-5.983290000000004,SHORT
36.69,31.647259,-5.0427409999999995,SHORT
36.33,30.818346,-5.511654,SHORT
33.69,27.247084,-6.442915999999997,SHORT
30.39,21.280985,-9.109015,SHORT
28.16,19.696209,-8.463791,SHORT
28.25,17.631708,-10.618292,SHORT
27.9,17.310015,-10.589984999999999,SHORT
27.77,17.594072,-10.175927999999999,SHORT
28.0,17.499128,-10.500872000000001,SHORT
28.67,18.82128,-9.84872,SHORT
31.22,21.714775,-9.505225,SHORT
32.84,24.376896,-8.463104000000005,SHORT
36.48,28.411884,-8.068115999999996,SHORT
37.48,29.111198,-8.368801999999995,SHORT
37.65,28.36142,-9.28858,SHORT
37.7,25.723537,-11.976463000000003,SHORT
34.4,25.388865,-9.011135,SHORT
31.77,23.445934,-8.324065999999998,SHORT
33.0,25.317589,-7.682410999999998,SHORT
35.47,27.024694,-8.445305999999999,SHORT
40.69,32.172913,-8.517086999999997,SHORT
47.42,38.47721,-8.942790000000002,SHORT
50.18,39.464603,-10.715397000000003,SHORT
46.7,37.833755,-8.866245000000006,SHORT
40.76,31.417128,-9.342871999999996,SHORT
39.3,30.734648,-8.565351999999997,SHORT
36.25,30.508354,-5.741645999999999,SHORT
32.33,27.38465,-4.945349999999998,HOLD
29.81,26.482853,-3.327147,HOLD
28.39,25.839317,-2.5506829999999994,HOLD
28.39,25.884985,-2.505015,HOLD
27.6,25.884985,-1.715015000000001,HOLD
29.45,27.371897,-2.0781029999999987,HOLD
42.25,35.651672,-6.598328000000002,SHORT
55.26,44.71715,-10.542850000000001,SHORT
55.26,46.454247,-8.805752999999996,SHORT
54.28,47.30292,-6.977080000000001,SHORT
52.41,46.783707,-5.626292999999997,SHORT
51.82,46.79655,-5.023449999999997,SHORT
47.72,45.850735,-1.8692649999999986,HOLD
46.32,44.097572,-2.2224280000000007,HOLD
46.36,40.343616,-6.016384000000002,SHORT
47.74,44.59433,-3.1456700000000026,HOLD
49.27,45.3039,-3.9661000000000044,HOLD
53.06,47.956886,-5.103114000000005,SHORT
57.72,51.913483,-5.8065169999999995,SHORT
64.76,54.18284,-10.577160000000006,SHORT
54.35,47.272472,-7.077528000000001,SHORT
48.06,40.14168,-7.918320000000001,SHORT
43.25,37.077824,-6.172176,SHORT
36.34,35.51351,-0.8264900000000068,HOLD
38.64,29.173248,-9.466752,SHORT
35.66,26.069933,-9.590066999999998,SHORT
34.52,27.216793,-7.303207000000004,SHORT
32.98,27.815254,-5.164745999999997,SHORT
34.04,27.425064,-6.614936,SHORT
36.8,29.626085,-7.173914999999997,SHORT
46.64,38.06261,-8.577390000000001,SHORT
56.86,50.800377,-6.059623000000002,SHORT
59.9,51.42925,-8.470749999999995,SHORT
57.75,50.614388,-7.135612000000002,SHORT
54.28,50.03791,-4.242090000000005,HOLD
51.61,49.066853,-2.5431469999999976,HOLD
46.37,45.72923,-0.6407699999999963,HOLD
44.13,44.78638,0.6563799999999986,HOLD
44.12,43.518394,-0.6016059999999968,HOLD
44.96,45.858643,0.8986429999999999,HOLD
47.52,47.804134,0.28413399999999456,HOLD
53.27,50.64077,-2.6292299999999997,HOLD
59.66,55.888653,-3.7713469999999987,HOLD
65.35,59.547676,-5.802323999999992,SHORT
54.13,50.041706,-4.088294000000005,HOLD
46.7,43.474716,-3.225284000000002,HOLD
42.08,39.258045,-2.8219549999999956,HOLD
37.33,33.39388,-3.9361199999999954,HOLD
35.31,31.389326,-3.9206740000000018,HOLD
32.75,31.578747,-1.171253,HOLD
31.43,29.674706,-1.7552939999999992,HOLD
30.65,30.575583,-0.07441699999999685,HOLD
31.84,32.017895,0.17789500000000302,HOLD
34.93,33.595497,-1.334502999999998,HOLD
42.3,43.14304,0.843040000000002,HOLD
52.7,53.947124,1.2471239999999995,HOLD
59.27,55.78462,-3.4853800000000064,HOLD
57.27,52.06726,-5.202740000000006,SHORT
54.0,49.448586,-4.551414000000001,HOLD
50.86,48.76325,-2.09675,HOLD
45.06,43.678314,-1.381686000000002,HOLD
43.34,41.944508,-1.3954920000000044,HOLD
42.72,41.98286,-0.7371399999999966,HOLD
43.2,43.436897,0.23689699999999903,HOLD
45.68,45.262627,-0.4173729999999978,HOLD
50.58,49.23278,-1.34722,HOLD
54.7,54.59748,-0.1025200000000055,HOLD
56.16,62.51347,6.3534700000000015,LONG
45.99,50.25628,4.266279999999995,HOLD
39.31,43.700844,4.390843999999994,HOLD
36.64,39.40444,2.7644400000000005,HOLD
32.91,33.936966,1.0269660000000016,HOLD
33.0,31.661167,-1.338833000000001,HOLD
30.52,29.249546,-1.2704540000000009,HOLD
29.66,28.3088,-1.3511999999999986,HOLD
28.71,26.911459,-1.7985410000000002,HOLD
29.28,28.09121,-1.188790000000001,HOLD
32.54,31.63653,-0.9034699999999987,HOLD
39.43,39.10919,-0.3208100000000016,HOLD
49.48,51.69202,2.2120200000000025,HOLD
54.02,55.685043,1.6650429999999972,HOLD
53.3,54.770157,1.4701570000000004,HOLD
50.54,52.579216,2.0392160000000032,HOLD
46.38,50.356327,3.9763269999999977,HOLD
42.44,43.991272,1.5512720000000044,HOLD
39.96,41.229263,1.2692630000000023,HOLD
38.1,40.606907,2.506906999999998,HOLD
37.89,41.88339,3.993389999999998,HOLD
39.7,45.028156,5.328156,LONG
43.1,50.001232,6.901232,LONG
46.02,53.72374,7.703739999999996,LONG
44.9,56.388947,11.488947000000003,LONG
37.75,47.146675,9.396675000000002,LONG
31.84,41.705524,9.865523999999997,LONG
30.36,37.982,7.622,LONG
26.39,33.858738,7.468738000000002,LONG
27.5,31.635033,4.135033,HOLD
25.96,28.64356,2.68356,HOLD
24.53,28.409986,3.879985999999999,HOLD
23.96,27.52992,3.5699199999999998,HOLD
24.93,26.85634,1.9263399999999997,HOLD
28.11,30.471666,2.3616659999999996,HOLD
35.85,37.60655,1.7565499999999972,HOLD
47.42,47.864735,0.44473500000000143,HOLD
50.26,50.338295,0.07829500000000422,HOLD
47.34,50.42676,3.086759999999998,HOLD
43.84,48.13315,4.293149999999997,HOLD
39.5,44.301456,4.801456000000002,HOLD
35.57,40.502884,4.932884000000001,HOLD
35.37,39.672207,4.302207000000003,HOLD
34.68,37.85403,3.174030000000002,HOLD
35.57,37.429035,1.8590349999999987,HOLD
36.96,40.50634,3.5463400000000007,HOLD
42.92,42.59913,-0.3208699999999993,HOLD
46.73,44.95474,-1.7752599999999958,HOLD
46.46,44.05817,-2.401830000000004,HOLD
38.0,39.324837,1.3248370000000023,HOLD
32.35,34.26235,1.9123499999999964,HOLD
29.89,30.883087,0.9930869999999992,HOLD
25.56,28.725899,3.1658989999999996,HOLD
15.21,27.292315,12.082314999999998,LONG
3.85,20.062313,16.212312999999998,LONG
13.23,19.724508,6.494508,LONG
10.72,16.365894,5.645894,LONG
2.76,19.915209,17.155209,LONG
5.92,22.427567,16.507567,LONG
9.68,27.154747,17.474747,LONG
25.24,30.725288,5.485288000000001,LONG
11.92,33.126858,21.206857999999997,LONG
12.21,36.495373,24.285373,LONG
17.75,36.472683,18.722683000000004,LONG
18.9,33.552536,14.652536000000005,LONG
12.24,30.818186,18.578186000000002,LONG
17.79,30.139679,12.349679000000002,LONG
15.37,29.911154,14.541154,LONG
22.34,30.110012,7.770012000000001,LONG
26.48,30.518358,4.038357999999999,HOLD
29.75,37.101173,7.351173000000003,LONG
31.26,42.373165,11.113164999999999,LONG
31.56,42.423775,10.863775,LONG
27.14,34.9398,7.799799999999998,LONG
25.58,30.199623,4.619623000000001,HOLD
29.11,29.053293,-0.0567069999999994,HOLD
26.27,23.246395,-3.023605,HOLD
5.23,-1.05464,-6.2846400000000004,SHORT
-17.75,-7.395243,10.354757,LONG
-20.31,8.655028,28.965027999999997,LONG
-10.38,5.6771035,16.0571035,LONG
-2.19,-13.71043,-11.520430000000001,SHORT
1.44,2.8888588,1.4488588,HOLD
10.14,0.6257769,-9.5142231,SHORT
18.61,20.896597,2.2865970000000004,HOLD
21.3,21.28773,-0.012270000000000891,HOLD
25.84,25.241104,-0.5988959999999999,HOLD
28.61,26.181004,-2.428995999999998,HOLD
28.39,25.343365,-3.046635000000002,HOLD
31.1,27.756666,-3.3433340000000022,HOLD
31.22,24.53059,-6.689409999999999,SHORT
29.43,21.352291,-8.077708999999999,SHORT
28.0,23.932724,-4.067276,HOLD
30.85,24.707394,-6.142606000000001,SHORT
32.15,30.065147,-2.084852999999999,HOLD
40.8,33.414375,-7.385624999999997,SHORT
43.96,36.11232,-7.847680000000004,SHORT
42.28,33.524525,-8.755475000000004,SHORT
39.06,31.966368,-7.093632000000003,SHORT
36.23,33.24159,-2.9884099999999947,HOLD
34.32,26.735601,-7.584399000000001,SHORT
26.96,16.09731,-10.86269,SHORT
28.13,6.2596655,-21.8703345,SHORT
26.8,0.4077248,-26.3922752,SHORT
26.45,8.100288,-18.349711999999997,SHORT
27.07,13.92636,-13.14364,SHORT
26.97,17.738781,-9.231219,SHORT
31.48,34.380943,2.9009430000000016,HOLD
40.8,41.204838,0.40483800000000514,HOLD
50.24,43.119526,-7.1204740000000015,SHORT
50.64,42.989273,-7.650727000000003,SHORT
48.83,45.30084,-3.5291599999999974,HOLD
47.03,44.1783,-2.851700000000001,HOLD
45.66,42.180016,-3.4799839999999946,HOLD
43.42,40.0565,-3.363500000000002,HOLD
44.89,38.08575,-6.804250000000003,SHORT
47.82,38.366657,-9.453343000000004,SHORT
49.44,40.330406,-9.109593999999994,SHORT
52.18,44.34647,-7.833530000000003,SHORT
56.81,51.72395,-5.08605,SHORT
60.91,55.441547,-5.468452999999997,SHORT
57.74,50.17007,-7.569929999999999,SHORT
52.35,44.615005,-7.734995000000005,SHORT
43.94,41.881042,-2.058957999999997,HOLD
41.11,36.264713,-4.845286999999999,HOLD
36.63,29.081646,-7.548354000000003,SHORT
37.82,31.88363,-5.93637,SHORT
36.75,31.093618,-5.656382000000001,SHORT
36.15,30.506178,-5.643822,SHORT
35.46,30.360708,-5.099292000000002,SHORT
35.7,30.466696,-5.233304000000004,SHORT
37.04,40.074905,3.034905000000002,HOLD
44.7,45.909496,1.2094959999999944,HOLD
54.88,53.084976,-1.795024000000005,HOLD
57.27,51.906464,-5.363536000000003,SHORT
55.69,49.294624,-6.395375999999999,SHORT
52.4,47.50603,-4.893969999999996,HOLD
51.32,44.746803,-6.573197,SHORT
48.05,39.97501,-8.07499,SHORT
48.22,41.34881,-6.871189999999999,SHORT
50.97,41.942043,-9.027957,SHORT
53.25,45.75279,-7.497210000000003,SHORT
55.9,52.025867,-3.8741330000000005,HOLD
61.77,55.53719,-6.232810000000001,SHORT
65.09,56.362244,-8.727756000000007,SHORT
60.28,56.26974,-4.010260000000002,HOLD
52.41,49.711906,-2.6980939999999975,HOLD
44.76,41.275135,-3.484864999999999,HOLD
41.32,39.550003,-1.7699970000000036,HOLD
38.72,34.580734,-4.139265999999999,HOLD
38.21,35.207375,-3.002625000000002,HOLD
36.93,33.163322,-3.766677999999999,HOLD
36.37,33.37318,-2.9968199999999996,HOLD
36.04,33.63596,-2.404040000000002,HOLD
36.03,34.3638,-1.6662000000000035,HOLD
38.38,37.779713,-0.6002870000000016,HOLD
46.79,47.49727,0.7072700000000012,HOLD
55.1,56.833557,1.7335569999999976,HOLD
57.6,59.191936,1.591935999999997,HOLD
54.68,57.317734,2.637734000000002,HOLD
50.64,50.917034,0.27703400000000045,HOLD
49.01,47.936195,-1.0738050000000001,HOLD
47.16,43.18946,-3.9705399999999997,HOLD
47.18,44.49388,-2.6861200000000025,HOLD
50.48,47.15315,-3.3268500000000003,HOLD
54.07,50.138027,-3.9319729999999993,HOLD
57.13,54.354057,-2.775943000000005,HOLD
62.35,59.107925,-3.242075,HOLD
66.43,61.15516,-5.274840000000005,SHORT
60.18,55.928288,-4.251711999999998,HOLD
53.54,50.46115,-3.0788499999999956,HOLD
44.3,43.628265,-0.6717349999999982,HOLD
41.45,40.921646,-0.5283540000000002,HOLD
37.65,37.273438,-0.37656199999999984,HOLD
36.1,35.965057,-0.1349429999999998,HOLD
34.81,35.0609,0.25089999999999435,HOLD
33.94,34.990097,1.050097000000001,HOLD
33.37,34.83541,1.4654100000000057,HOLD
33.8,35.539627,1.7396270000000058,HOLD
35.37,37.26567,1.8956700000000026,HOLD
41.14,46.88697,5.7469699999999975,LONG
47.64,56.95157,9.311569999999996,LONG
48.35,58.17665,9.82665,LONG
45.02,55.32673,10.306729999999995,LONG
41.36,50.507042,9.147041999999999,LONG
40.42,48.336823,7.916823000000001,LONG
39.03,44.690052,5.660052,LONG
39.28,43.102722,3.822721999999999,HOLD
42.47,46.85583,4.385829999999999,HOLD
47.16,49.970898,2.8108980000000017,HOLD
50.8,53.42584,2.6258400000000037,HOLD
55.98,57.33229,1.3522900000000035,HOLD
56.86,61.26386,4.403860000000002,HOLD
51.42,57.866226,6.446225999999996,LONG
47.38,51.848473,4.468472999999996,HOLD
41.56,44.242203,2.6822030000000012,HOLD
39.36,41.138275,1.7782750000000007,HOLD
36.53,36.30344,-0.2265599999999992,HOLD
35.72,34.811794,-0.9082059999999998,HOLD
33.8,32.92337,-0.8766299999999987,HOLD
30.49,32.92337,2.43337,HOLD
29.06,32.86798,3.807980000000004,HOLD
28.31,33.822216,5.512215999999999,LONG
28.32,36.007748,7.687747999999999,LONG
30.6,44.963497,14.363496999999995,LONG
33.43,49.30649,15.876489999999997,LONG
33.75,50.00307,16.25307,LONG
34.18,45.435474,11.255474,LONG
32.75,42.94877,10.198770000000003,LONG
33.02,42.440002,9.420001999999997,LONG
33.85,42.198315,8.348315,LONG
32.36,41.879063,9.519063000000003,LONG
31.5,42.562584,11.062584000000001,LONG
31.37,45.168873,13.798872999999997,LONG
31.78,49.045025,17.265025,LONG
36.72,52.449783,15.729782999999998,LONG
37.11,52.451454,15.341453999999999,LONG
35.66,49.009586,13.349586000000002,LONG
32.07,45.22504,13.15504,LONG
29.44,41.336926,11.896925999999997,LONG
28.72,39.108677,10.388677000000001,LONG
26.75,34.177,7.427,LONG
25.49,31.982927,6.492927000000002,LONG
23.76,24.455908,0.6959079999999993,HOLD
21.94,21.652227,-0.2877730000000014,HOLD
18.87,19.649263,0.7792630000000003,HOLD
18.93,19.549437,0.6194370000000013,HOLD
21.21,18.703127,-2.5068730000000023,HOLD
22.66,21.013554,-1.646446000000001,HOLD
25.62,24.473858,-1.146142000000001,HOLD
28.03,24.407412,-3.6225880000000004,HOLD
30.27,24.84203,-5.427969999999998,SHORT
29.05,24.60942,-4.440580000000001,HOLD
29.08,24.81106,-4.268939999999997,HOLD
29.36,24.5298,-4.830199999999998,HOLD
27.35,22.442322,-4.907678000000001,HOLD
27.1,23.103018,-3.9969820000000027,HOLD
29.17,24.399311,-4.770689000000001,HOLD
30.69,25.682726,-5.0072740000000024,SHORT
35.08,31.88471,-3.19529,HOLD
38.98,32.80548,-6.174519999999994,SHORT
35.62,30.623766,-4.996233999999998,HOLD
31.5,26.574858,-4.925142000000001,HOLD
28.78,24.392487,-4.387513000000002,HOLD
28.8,23.280083,-5.5199169999999995,SHORT
25.96,15.556102,-10.403898000000002,SHORT
18.98,11.756648,-7.223352,SHORT
14.52,9.967957,-4.552042999999999,HOLD
11.2,7.1860423,-4.013957699999999,HOLD
8.99,7.9104276,-1.0795724,HOLD
9.68,7.390178,-2.289822,HOLD
13.37,11.642216,-1.7277839999999998,HOLD
16.75,11.426631,-5.323369,SHORT
21.02,15.5879135,-5.432086499999999,SHORT
25.49,18.758848,-6.731151999999998,SHORT
30.45,22.035398,-8.414601999999999,SHORT
31.76,19.647741,-12.112259000000002,SHORT
35.88,21.620607,-14.259393000000003,SHORT
38.13,22.082003,-16.047997000000002,SHORT
37.08,18.904701,-18.175299,SHORT
35.62,18.501015,-17.118985,SHORT
35.4,21.733627,-13.666373,SHORT
37.67,25.140102,-12.529898000000003,SHORT
41.87,29.748837,-12.121162999999996,SHORT
43.32,34.321503,-8.998497,SHORT
41.68,32.762512,-8.917487999999999,SHORT
38.44,26.8097,-11.630299999999998,SHORT
33.43,26.06997,-7.360029999999998,SHORT
30.9,25.35342,-5.546579999999999,SHORT
26.44,20.961306,-5.478694000000001,SHORT
26.57,18.711178,-7.858822,SHORT
22.82,17.738941,-5.081059,SHORT
22.12,18.60762,-3.5123800000000003,HOLD
22.17,16.16224,-6.007760000000001,SHORT
23.39,18.41034,-4.979659999999999,HOLD
26.8,29.868883,3.0688829999999996,HOLD
35.04,37.201553,2.161552999999998,HOLD
44.03,41.41941,-2.610590000000002,HOLD
43.92,40.655655,-3.2643449999999987,HOLD
43.07,43.715324,0.6453240000000022,HOLD
42.1,42.948547,0.8485469999999964,HOLD
42.15,44.211155,2.0611549999999994,HOLD
41.03,44.631336,3.6013359999999963,HOLD
42.61,43.090645,0.48064500000000265,HOLD
43.2,42.164993,-1.0350070000000002,HOLD
45.39,43.806206,-1.5837939999999975,HOLD
47.1,45.95769,-1.142310000000002,HOLD
51.18,49.9532,-1.2267999999999972,HOLD
52.16,52.926064,0.7660640000000001,HOLD
48.3,50.863457,2.5634569999999997,HOLD
44.61,43.06141,-1.5485899999999972,HOLD
37.87,39.73341,1.8634100000000018,HOLD
35.69,35.400467,-0.2895329999999987,HOLD
31.1,29.085066,-2.0149340000000002,HOLD
28.21,28.428009,0.21800899999999857,HOLD
27.54,26.056862,-1.4831380000000003,HOLD
27.08,26.173508,-0.9064919999999965,HOLD
25.94,26.411152,0.471152,HOLD
26.82,27.40313,0.5831300000000006,HOLD
29.22,30.714941,1.4949410000000007,HOLD
38.76,40.018085,1.2580850000000012,HOLD
46.46,46.56795,0.10795000000000243,HOLD
48.78,45.01433,-3.76567,HOLD
48.36,45.28772,-3.0722799999999992,HOLD
47.69,44.688152,-3.0018479999999954,HOLD
47.72,43.588142,-4.131858000000001,HOLD
46.83,41.571957,-5.258043000000001,SHORT
47.52,41.64283,-5.877170000000007,SHORT
49.88,42.45134,-7.428660000000001,SHORT
50.6,43.95723,-6.642769999999999,SHORT
51.02,46.887173,-4.132827000000006,HOLD
59.07,49.919735,-9.150264999999997,SHORT
61.38,50.9012,-10.4788,SHORT
53.45,47.680614,-5.769386000000004,SHORT
48.51,45.24767,-3.2623299999999986,HOLD
43.36,39.619274,-3.740726000000002,HOLD
40.85,36.777393,-4.072607000000005,HOLD
37.49,30.202131,-7.287869000000001,SHORT
36.33,28.734768,-7.595231999999999,SHORT
34.97,27.195972,-7.774027999999998,SHORT
33.79,27.150112,-6.639887999999999,SHORT
32.9,27.339912,-5.560087999999997,SHORT
33.82,28.09539,-5.724610000000002,SHORT
36.12,32.07272,-4.047280000000001,HOLD
45.13,40.68638,-4.443620000000003,HOLD
53.81,46.835075,-6.974924999999999,SHORT
56.68,46.42971,-10.25029,SHORT
56.36,47.352345,-9.007655,SHORT
55.9,47.4904,-8.409599999999998,SHORT
55.72,46.02654,-9.693460000000002,SHORT
53.56,43.410122,-10.149878000000001,SHORT
54.42,44.120728,-10.299272000000002,SHORT
55.24,46.837578,-8.402422000000001,SHORT
56.16,47.80162,-8.358379999999997,SHORT
59.4,50.97013,-8.429870000000001,SHORT
71.54,58.94435,-12.595650000000006,SHORT
78.58,59.618263,-18.961737,SHORT
62.71,53.5145,-9.195500000000003,SHORT
53.95,47.95912,-5.990880000000004,SHORT
47.27,42.31045,-4.95955,HOLD
44.62,39.495163,-5.124836999999999,SHORT
40.9,33.08225,-7.817749999999997,SHORT
39.02,31.999765,-7.020235000000003,SHORT
36.41,32.655655,-3.7543449999999936,HOLD
34.45,32.655655,-1.7943449999999999,HOLD
33.47,32.289185,-1.1808149999999955,HOLD
33.68,33.272087,-0.40791300000000064,HOLD
35.65,34.22776,-1.422239999999995,HOLD
42.89,43.804367,0.9143669999999986,HOLD
49.65,52.9879,3.3379000000000048,HOLD
51.09,54.113445,3.0234449999999953,HOLD
48.65,52.983845,4.333845000000004,HOLD
47.5,53.337723,5.837722999999997,LONG
46.2,51.398266,5.198265999999997,LONG
43.84,48.49416,4.654159999999997,HOLD
44.18,48.845657,4.665657000000003,HOLD
45.31,49.28651,3.9765099999999975,HOLD
46.35,52.27526,5.9252600000000015,LONG
48.46,55.49861,7.0386099999999985,LONG
51.7,66.38446,14.684460000000001,LONG
50.55,72.23324,21.683239999999998,LONG
47.11,57.6332,10.523200000000003,LONG
43.29,52.088173,8.798172999999998,LONG
37.52,44.03781,6.517809999999997,LONG
37.07,41.608326,4.538325999999998,HOLD
34.55,37.76298,3.2129800000000017,HOLD
33.4,34.901974,1.5019740000000041,HOLD
32.93,34.90933,1.9793299999999974,HOLD
31.64,33.041325,1.401325,HOLD
31.36,32.106674,0.7466739999999987,HOLD
32.42,33.60843,1.1884299999999968,HOLD
34.89,35.08625,0.19624999999999915,HOLD
43.62,43.45111,-0.16888999999999754,HOLD
51.6,49.13744,-2.4625600000000034,HOLD
54.71,49.637783,-5.072217000000002,SHORT
54.9,47.11254,-7.787459999999996,SHORT
54.16,44.6325,-9.527499999999996,SHORT
53.39,45.002197,-8.387802999999998,SHORT
51.79,43.98406,-7.80594,SHORT
51.91,44.20718,-7.702819999999996,SHORT
52.21,44.983177,-7.226823000000003,SHORT
53.05,45.60067,-7.449329999999996,SHORT
54.91,48.22566,-6.684339999999999,SHORT
64.1,50.32979,-13.770209999999992,SHORT
61.9,47.538643,-14.361356999999998,SHORT
54.49,45.404434,-9.085566,SHORT
48.68,44.73911,-3.940890000000003,HOLD
44.41,40.341618,-4.068382,HOLD
43.68,39.653343,-4.026657,HOLD
38.97,35.72378,-3.246220000000001,HOLD
40.72,34.794518,-5.925482000000002,SHORT
38.27,27.421844,-10.848156000000003,SHORT
37.04,26.112322,-10.927678,SHORT
35.72,26.046583,-9.673417,SHORT
35.15,26.262463,-8.887536999999998,SHORT
35.31,26.945305,-8.364695000000001,SHORT
38.05,30.49345,-7.556549999999998,SHORT
40.73,34.282433,-6.447566999999999,SHORT
42.26,36.490784,-5.769216,SHORT
44.58,39.663383,-4.916616999999995,HOLD
43.97,39.719887,-4.250112999999999,HOLD
41.92,39.22904,-2.690960000000004,HOLD
40.22,38.265846,-1.9541539999999955,HOLD
38.75,38.50683,-0.24316999999999922,HOLD
38.43,38.975853,0.545853000000001,HOLD
39.89,40.855278,0.9652779999999979,HOLD
43.4,42.313843,-1.086157,HOLD
48.94,47.12444,-1.8155599999999978,HOLD
49.75,46.542614,-3.2073859999999996,HOLD
47.62,43.766796,-3.853203999999998,HOLD
42.38,38.350197,-4.029803000000001,HOLD
39.8,35.40921,-4.3907899999999955,HOLD
39.08,34.65918,-4.420819999999999,HOLD
36.12,28.94,-7.179999999999996,SHORT
35.82,33.045483,-2.774517000000003,HOLD
33.4,29.843075,-3.5569249999999997,HOLD
33.15,27.375551,-5.774448999999997,SHORT
32.36,26.912663,-5.447337000000001,SHORT
31.73,25.88975,-5.840250000000001,SHORT
33.53,26.316536,-7.213464000000002,SHORT
34.44,27.78162,-6.6583799999999975,SHORT
36.18,30.28748,-5.892520000000001,SHORT
36.66,30.448076,-6.211923999999996,SHORT
37.93,34.15372,-3.77628,HOLD
37.16,32.68129,-4.4787099999999995,HOLD
37.38,33.932068,-3.4479320000000016,HOLD
37.92,32.203606,-5.716394000000001,SHORT
36.68,29.63475,-7.045249999999999,SHORT
37.64,29.958694,-7.681305999999999,SHORT
39.38,31.882978,-7.497022000000001,SHORT
43.74,37.796093,-5.943907000000003,SHORT
50.35,45.071934,-5.278066000000003,SHORT
52.68,47.51048,-5.169519999999999,SHORT
52.3,44.997158,-7.302841999999998,SHORT
49.77,41.51474,-8.25526,SHORT
45.05,38.027912,-7.0220879999999966,SHORT
42.55,39.4712,-3.078799999999994,HOLD
39.16,35.509315,-3.6506849999999957,HOLD
36.11,35.29535,-0.8146500000000003,HOLD
35.38,36.391335,1.0113349999999954,HOLD
34.51,34.98349,0.4734900000000053,HOLD
33.38,33.14919,-0.2308100000000053,HOLD
33.83,33.22175,-0.6082499999999982,HOLD
36.1,43.519985,7.419984999999997,LONG
43.71,50.485992,6.775992000000002,LONG
49.88,58.82786,8.947859999999999,LONG
51.27,55.93451,4.66451,HOLD
49.76,52.89225,3.132249999999999,HOLD
48.25,52.189495,3.939495000000001,HOLD
46.89,51.674553,4.7845530000000025,HOLD
45.14,48.72724,3.5872400000000013,HOLD
44.87,49.006775,4.136775,HOLD
43.82,48.916817,5.0968170000000015,LONG
44.56,50.131832,5.571832000000001,LONG
45.64,56.423508,10.783507999999998,LONG
49.8,61.463478,11.663478000000005,LONG
47.64,63.297108,15.657108000000001,LONG
43.33,60.164093,16.834093000000003,LONG
38.38,51.886345,13.506344999999996,LONG
33.83,42.543976,8.713976000000002,LONG
32.92,40.212944,7.2929439999999985,LONG
28.28,38.56155,10.281549999999996,LONG
29.18,36.87268,7.692680000000003,LONG
29.17,36.22891,7.058909999999997,LONG
28.69,34.40404,5.714040000000001,LONG
27.5,33.7799,6.279899999999998,LONG
29.98,34.65979,4.679790000000001,HOLD
33.03,37.806934,4.776933999999997,HOLD
38.58,44.263477,5.683477000000003,LONG
45.94,53.790024,7.850024000000005,LONG
44.98,54.83914,9.859140000000004,LONG
44.15,52.68865,8.538650000000004,LONG
43.05,49.83804,6.788040000000002,LONG
42.7,47.575256,4.875256,HOLD
41.0,46.29143,5.291429999999998,LONG
42.76,46.525948,3.7659480000000016,HOLD
45.45,45.539406,0.08940599999999677,HOLD
49.78,46.493343,-3.286656999999998,HOLD
50.79,47.505695,-3.2843049999999963,HOLD
58.74,52.78183,-5.958170000000003,SHORT
56.58,51.792458,-4.787541999999995,HOLD
51.22,47.14636,-4.0736399999999975,HOLD
46.9,42.418247,-4.481752999999998,HOLD
41.06,40.692165,-0.36783499999999947,HOLD
39.49,38.702076,-0.7879240000000038,HOLD
37.07,31.644709,-5.425291000000001,SHORT
34.75,29.717527,-5.0324729999999995,SHORT
34.97,28.82567,-6.14433,SHORT
35.04,29.550352,-5.489647999999999,SHORT
