datetime,price,temperature,hour,day_of_week,month,year,lag_24,lag_48,lag_168
2017-04-06 09:00:00,35.46,8.806,9,3,4,2017,36.98,42.33,38.42
2017-04-06 10:00:00,31.07,9.779,10,3,4,2017,34.03,39.16,33.01
2017-04-06 11:00:00,30.08,10.502,11,3,4,2017,32.89,37.72,30.98
2017-04-06 12:00:00,28.33,10.955,12,3,4,2017,30.06,34.6,29.58
2017-04-06 13:00:00,28.19,11.07,13,3,4,2017,29.53,34.45,29.07
2017-04-06 14:00:00,28.08,10.853,14,3,4,2017,30.01,34.45,28.93
2017-04-06 15:00:00,32.12,10.307,15,3,4,2017,30.06,37.49,30.43
2017-04-06 16:00:00,38.05,9.373,16,3,4,2017,29.9,41.59,35.93
2017-04-06 17:00:00,40.98,7.699,17,3,4,2017,32.69,45.26,40.46
2017-04-06 18:00:00,40.87,6.254,18,3,4,2017,35.0,47.57,40.07
2017-04-06 19:00:00,38.04,5.733,19,3,4,2017,29.93,40.07,35.0
2017-04-06 20:00:00,34.27,5.198,20,3,4,2017,27.87,38.91,32.47
2017-04-06 21:00:00,27.79,4.753,21,3,4,2017,20.0,33.04,28.94
2017-04-06 22:00:00,24.99,4.365,22,3,4,2017,12.48,30.0,26.91
2017-04-06 23:00:00,23.02,3.982,23,3,4,2017,9.87,29.64,24.77
2017-04-07 00:00:00,18.31,3.644,0,4,4,2017,9.04,28.39,24.45
2017-04-07 01:00:00,19.17,3.389,1,4,4,2017,14.9,27.94,23.05
2017-04-07 02:00:00,20.87,3.233,2,4,4,2017,22.0,27.49,23.45
2017-04-07 03:00:00,27.07,3.203,3,4,4,2017,24.55,29.65,27.24
2017-04-07 04:00:00,32.05,3.185,4,4,4,2017,35.96,37.1,33.09
2017-04-07 05:00:00,39.97,3.824,5,4,4,2017,40.97,44.2,37.95
2017-04-07 06:00:00,41.57,5.12,6,4,4,2017,40.81,48.1,38.99
2017-04-07 07:00:00,40.94,6.661,7,4,4,2017,38.26,44.03,37.97
2017-04-07 08:00:00,39.98,8.046,8,4,4,2017,37.59,39.02,35.93
2017-04-07 09:00:00,40.02,9.25,9,4,4,2017,35.46,36.98,33.32
2017-04-07 10:00:00,38.14,10.327,10,4,4,2017,31.07,34.03,30.02
2017-04-07 11:00:00,35.29,11.211,11,4,4,2017,30.08,32.89,28.09
2017-04-07 12:00:00,32.67,11.821,12,4,4,2017,28.33,30.06,27.63
2017-04-07 13:00:00,32.97,12.181,13,4,4,2017,28.19,29.53,28.29
2017-04-07 14:00:00,32.98,12.241,14,4,4,2017,28.08,30.01,28.36
2017-04-07 15:00:00,36.09,12.026,15,4,4,2017,32.12,30.06,30.43
2017-04-07 16:00:00,39.12,11.412,16,4,4,2017,38.05,29.9,34.67
2017-04-07 17:00:00,39.91,9.963,17,4,4,2017,40.98,32.69,38.98
2017-04-07 18:00:00,39.96,8.706,18,4,4,2017,40.87,35.0,39.96
2017-04-07 19:00:00,39.31,8.16,19,4,4,2017,38.04,29.93,37.91
2017-04-07 20:00:00,39.61,7.664,20,4,4,2017,34.27,27.87,35.95
2017-04-07 21:00:00,37.93,7.228,21,4,4,2017,27.79,20.0,32.02
2017-04-07 22:00:00,32.71,6.87,22,4,4,2017,24.99,12.48,27.08
2017-04-07 23:00:00,32.28,6.56,23,4,4,2017,23.02,9.87,28.07
2017-04-08 00:00:00,32.81,6.317,0,5,4,2017,18.31,9.04,28.08
2017-04-08 01:00:00,31.5,6.166,1,5,4,2017,19.17,14.9,26.9
2017-04-08 02:00:00,30.44,6.017,2,5,4,2017,20.87,22.0,27.0
2017-04-08 03:00:00,31.7,5.85,3,5,4,2017,27.07,24.55,27.98
2017-04-08 04:00:00,34.72,5.732,4,5,4,2017,32.05,35.96,29.87
2017-04-08 05:00:00,37.91,6.197,5,5,4,2017,39.97,40.97,32.09
2017-04-08 06:00:00,39.43,7.523,6,5,4,2017,41.57,40.81,34.42
2017-04-08 07:00:00,38.99,9.257,7,5,4,2017,40.94,38.26,35.1
2017-04-08 08:00:00,36.5,10.812,8,5,4,2017,39.98,37.59,28.9
2017-04-08 09:00:00,34.94,11.98,9,5,4,2017,40.02,35.46,27.09
2017-04-08 10:00:00,30.66,12.973,10,5,4,2017,38.14,31.07,25.99
2017-04-08 11:00:00,29.5,13.784,11,5,4,2017,35.29,30.08,26.07
2017-04-08 12:00:00,27.81,14.336,12,5,4,2017,32.67,28.33,25.29
2017-04-08 13:00:00,27.53,14.671,13,5,4,2017,32.97,28.19,24.81
2017-04-08 14:00:00,28.28,14.697,14,5,4,2017,32.98,28.08,25.65
2017-04-08 15:00:00,30.02,14.383,15,5,4,2017,36.09,32.12,27.99
2017-04-08 16:00:00,35.85,13.598,16,5,4,2017,39.12,38.05,33.66
2017-04-08 17:00:00,39.3,11.422,17,5,4,2017,39.91,40.98,38.7
2017-04-08 18:00:00,41.88,9.499,18,5,4,2017,39.96,40.87,39.6
2017-04-08 19:00:00,41.58,8.556,19,5,4,2017,39.31,38.04,38.98
2017-04-08 20:00:00,42.07,7.845,20,5,4,2017,39.61,34.27,37.96
2017-04-08 21:00:00,39.02,7.266,21,5,4,2017,37.93,27.79,31.86
2017-04-08 22:00:00,33.98,6.75,22,5,4,2017,32.71,24.99,32.92
2017-04-08 23:00:00,31.06,6.303,23,5,4,2017,32.28,23.02,27.5
2017-04-09 00:00:00,31.04,5.928,0,6,4,2017,32.81,18.31,26.77
2017-04-09 01:00:00,27.54,5.632,1,6,4,2017,31.5,19.17,26.67
2017-04-09 02:00:00,28.46,5.353,2,6,4,2017,30.44,20.87,26.49
2017-04-09 03:00:00,27.79,5.054,3,6,4,2017,31.7,27.07,26.42
2017-04-09 04:00:00,28.48,4.743,4,6,4,2017,34.72,32.05,26.65
2017-04-09 05:00:00,30.52,5.66,5,6,4,2017,37.91,39.97,27.14
2017-04-09 06:00:00,30.63,7.991,6,6,4,2017,39.43,41.57,29.06
2017-04-09 07:00:00,29.44,10.414,7,6,4,2017,38.99,40.94,29.56
2017-04-09 08:00:00,27.78,13.425,8,6,4,2017,36.5,39.98,28.54
2017-04-09 09:00:00,26.4,15.5,9,6,4,2017,34.94,40.02,28.2
2017-04-09 10:00:00,24.04,16.858,10,6,4,2017,30.66,38.14,27.22
2017-04-09 11:00:00,20.79,17.902,11,6,4,2017,29.5,35.29,26.02
2017-04-09 12:00:00,12.98,18.656,12,6,4,2017,27.81,32.67,21.05
2017-04-09 13:00:00,15.0,19.083,13,6,4,2017,27.53,32.97,20.57
2017-04-09 14:00:00,20.07,19.129,14,6,4,2017,28.28,32.98,23.31
2017-04-09 15:00:00,24.44,18.831,15,6,4,2017,30.02,36.09,26.0
2017-04-09 16:00:00,32.4,17.933,16,6,4,2017,35.85,39.12,29.6
2017-04-09 17:00:00,38.24,15.711,17,6,4,2017,39.3,39.91,39.1
2017-04-09 18:00:00,39.53,13.92,18,6,4,2017,41.88,39.96,42.22
2017-04-09 19:00:00,37.57,12.574,19,6,4,2017,41.58,39.31,39.92
2017-04-09 20:00:00,35.2,11.331,20,6,4,2017,42.07,39.61,40.51
2017-04-09 21:00:00,24.08,10.359,21,6,4,2017,39.02,37.93,37.78
2017-04-09 22:00:00,26.03,9.568,22,6,4,2017,33.98,32.71,34.38
2017-04-09 23:00:00,23.02,8.914,23,6,4,2017,31.06,32.28,31.95
2017-04-10 00:00:00,20.36,8.349,0,0,4,2017,31.04,32.81,29.88
2017-04-10 01:00:00,12.26,7.845,1,0,4,2017,27.54,31.5,28.75
2017-04-10 02:00:00,19.95,7.361,2,0,4,2017,28.46,30.44,28.44
2017-04-10 03:00:00,26.08,6.905,3,0,4,2017,27.79,31.7,31.64
2017-04-10 04:00:00,38.93,6.558,4,0,4,2017,28.48,34.72,41.77
2017-04-10 05:00:00,38.93,7.797,5,0,4,2017,30.52,37.91,49.28
2017-04-10 06:00:00,38.09,9.986,6,0,4,2017,30.63,39.43,54.02
2017-04-10 07:00:00,35.25,12.19,7,0,4,2017,29.44,38.99,50.0
2017-04-10 08:00:00,30.89,14.397,8,0,4,2017,27.78,36.5,48.43
2017-04-10 09:00:00,27.57,15.728,9,0,4,2017,26.4,34.94,44.95
2017-04-10 10:00:00,24.01,16.342,10,0,4,2017,24.04,30.66,38.93
2017-04-10 11:00:00,17.91,16.509,11,0,4,2017,20.79,29.5,36.68
2017-04-10 12:00:00,9.37,16.284,12,0,4,2017,12.98,27.81,32.94
2017-04-10 13:00:00,17.92,15.726,13,0,4,2017,15.0,27.53,30.91
2017-04-10 14:00:00,21.63,15.015,14,0,4,2017,20.07,28.28,31.72
2017-04-10 15:00:00,26.2,14.031,15,0,4,2017,24.44,30.02,32.19
2017-04-10 16:00:00,32.26,12.668,16,0,4,2017,32.4,35.85,37.46
2017-04-10 17:00:00,38.32,10.932,17,0,4,2017,38.24,39.3,41.78
2017-04-10 18:00:00,38.74,9.391,18,0,4,2017,39.53,41.88,43.59
2017-04-10 19:00:00,37.95,8.353,19,0,4,2017,37.57,41.58,38.97
2017-04-10 20:00:00,31.29,7.346,20,0,4,2017,35.2,42.07,35.18
2017-04-10 21:00:00,24.02,6.383,21,0,4,2017,24.08,39.02,31.08
2017-04-10 22:00:00,24.83,5.608,22,0,4,2017,26.03,33.98,31.57
2017-04-10 23:00:00,23.52,4.986,23,0,4,2017,23.02,31.06,30.13
2017-04-11 00:00:00,23.55,4.54,0,1,4,2017,20.36,31.04,29.29
2017-04-11 01:00:00,23.53,4.299,1,1,4,2017,12.26,27.54,29.47
2017-04-11 02:00:00,25.63,4.159,2,1,4,2017,19.95,28.46,29.8
2017-04-11 03:00:00,28.12,3.941,3,1,4,2017,26.08,27.79,31.83
2017-04-11 04:00:00,37.91,3.761,4,1,4,2017,38.93,28.48,41.17
2017-04-11 05:00:00,41.52,4.215,5,1,4,2017,38.93,30.52,51.01
2017-04-11 06:00:00,43.5,5.275,6,1,4,2017,38.09,30.63,52.39
2017-04-11 07:00:00,40.93,6.649,7,1,4,2017,35.25,29.44,50.94
2017-04-11 08:00:00,37.45,8.02,8,1,4,2017,30.89,27.78,43.3
2017-04-11 09:00:00,34.16,9.163,9,1,4,2017,27.57,26.4,42.33
2017-04-11 10:00:00,31.0,10.137,10,1,4,2017,24.01,24.04,39.16
2017-04-11 11:00:00,29.66,10.844,11,1,4,2017,17.91,20.79,37.72
2017-04-11 12:00:00,29.98,11.348,12,1,4,2017,9.37,12.98,34.6
2017-04-11 13:00:00,31.9,11.649,13,1,4,2017,17.92,15.0,34.45
2017-04-11 14:00:00,31.83,11.634,14,1,4,2017,21.63,20.07,34.45
2017-04-11 15:00:00,35.3,11.328,15,1,4,2017,26.2,24.44,37.49
2017-04-11 16:00:00,37.95,10.664,16,1,4,2017,32.26,32.4,41.59
2017-04-11 17:00:00,43.1,8.85,17,1,4,2017,38.32,38.24,45.26
2017-04-11 18:00:00,43.27,7.135,18,1,4,2017,38.74,39.53,47.57
2017-04-11 19:00:00,38.38,6.963,19,1,4,2017,37.95,37.57,40.07
2017-04-11 20:00:00,37.08,6.776,20,1,4,2017,31.29,35.2,38.91
2017-04-11 21:00:00,30.17,6.454,21,1,4,2017,24.02,24.08,33.04
2017-04-11 22:00:00,25.99,6.091,22,1,4,2017,24.83,26.03,30.0
2017-04-11 23:00:00,24.42,5.789,23,1,4,2017,23.52,23.02,29.64
2017-04-12 00:00:00,23.02,5.524,0,2,4,2017,23.55,20.36,28.39
2017-04-12 01:00:00,20.5,5.329,1,2,4,2017,23.53,12.26,27.94
2017-04-12 02:00:00,23.01,5.216,2,2,4,2017,25.63,19.95,27.49
2017-04-12 03:00:00,23.09,5.077,3,2,4,2017,28.12,26.08,29.65
2017-04-12 04:00:00,31.02,4.898,4,2,4,2017,37.91,38.93,37.1
2017-04-12 05:00:00,36.44,5.521,5,2,4,2017,41.52,38.93,44.2
2017-04-12 06:00:00,37.95,6.835,6,2,4,2017,43.5,38.09,48.1
2017-04-12 07:00:00,34.02,8.487,7,2,4,2017,40.93,35.25,44.03
2017-04-12 08:00:00,29.29,10.13,8,2,4,2017,37.45,30.89,39.02
2017-04-12 09:00:00,27.35,11.285,9,2,4,2017,34.16,27.57,36.98
2017-04-12 10:00:00,23.65,12.096,10,2,4,2017,31.0,24.01,34.03
2017-04-12 11:00:00,23.06,12.623,11,2,4,2017,29.66,17.91,32.89
2017-04-12 12:00:00,23.4,13.028,12,2,4,2017,29.98,9.37,30.06
2017-04-12 13:00:00,23.05,13.203,13,2,4,2017,31.9,17.92,29.53
2017-04-12 14:00:00,26.06,12.906,14,2,4,2017,31.83,21.63,30.01
2017-04-12 15:00:00,27.56,12.251,15,2,4,2017,35.3,26.2,30.06
2017-04-12 16:00:00,31.34,11.291,16,2,4,2017,37.95,32.26,29.9
2017-04-12 17:00:00,33.78,10.145,17,2,4,2017,43.1,38.32,32.69
2017-04-12 18:00:00,34.11,9.241,18,2,4,2017,43.27,38.74,35.0
2017-04-12 19:00:00,31.95,8.7,19,2,4,2017,38.38,37.95,29.93
2017-04-12 20:00:00,27.32,8.183,20,2,4,2017,37.08,31.29,27.87
2017-04-12 21:00:00,23.05,7.718,21,2,4,2017,30.17,24.02,20.0
2017-04-12 22:00:00,18.01,7.333,22,2,4,2017,25.99,24.83,12.48
2017-04-12 23:00:00,16.01,7.002,23,2,4,2017,24.42,23.52,9.87
2017-04-13 00:00:00,17.95,6.703,0,3,4,2017,23.02,23.55,9.04
2017-04-13 01:00:00,19.8,6.465,1,3,4,2017,20.5,23.53,14.9
2017-04-13 02:00:00,20.02,6.237,2,3,4,2017,23.01,25.63,22.0
2017-04-13 03:00:00,26.76,6.002,3,3,4,2017,23.09,28.12,24.55
2017-04-13 04:00:00,31.95,5.802,4,3,4,2017,31.02,37.91,35.96
2017-04-13 05:00:00,35.95,6.22,5,3,4,2017,36.44,41.52,40.97
2017-04-13 06:00:00,35.99,7.139,6,3,4,2017,37.95,43.5,40.81
2017-04-13 07:00:00,33.48,8.414,7,3,4,2017,34.02,40.93,38.26
2017-04-13 08:00:00,31.06,9.724,8,3,4,2017,29.29,37.45,37.59
2017-04-13 09:00:00,28.96,10.735,9,3,4,2017,27.35,34.16,35.46
2017-04-13 10:00:00,27.01,11.402,10,3,4,2017,23.65,31.0,31.07
2017-04-13 11:00:00,24.45,11.861,11,3,4,2017,23.06,29.66,30.08
2017-04-13 12:00:00,24.02,12.198,12,3,4,2017,23.4,29.98,28.33
2017-04-13 13:00:00,26.57,12.256,13,3,4,2017,23.05,31.9,28.19
2017-04-13 14:00:00,27.59,12.014,14,3,4,2017,26.06,31.83,28.08
2017-04-13 15:00:00,30.03,11.487,15,3,4,2017,27.56,35.3,32.12
2017-04-13 16:00:00,35.93,10.668,16,3,4,2017,31.34,37.95,38.05
2017-04-13 17:00:00,40.0,9.177,17,3,4,2017,33.78,43.1,40.98
2017-04-13 18:00:00,42.24,7.54,18,3,4,2017,34.11,43.27,40.87
2017-04-13 19:00:00,38.91,6.72,19,3,4,2017,31.95,38.38,38.04
2017-04-13 20:00:00,36.82,5.924,20,3,4,2017,27.32,37.08,34.27
2017-04-13 21:00:00,32.97,5.191,21,3,4,2017,23.05,30.17,27.79
2017-04-13 22:00:00,30.66,4.533,22,3,4,2017,18.01,25.99,24.99
2017-04-13 23:00:00,26.78,3.939,23,3,4,2017,16.01,24.42,23.02
2017-04-14 00:00:00,26.96,3.455,0,4,4,2017,17.95,23.02,18.31
2017-04-14 01:00:00,26.87,3.098,1,4,4,2017,19.8,20.5,19.17
2017-04-14 02:00:00,26.69,2.834,2,4,4,2017,20.02,23.01,20.87
2017-04-14 03:00:00,26.76,2.66,3,4,4,2017,26.76,23.09,27.07
2017-04-14 04:00:00,26.93,2.623,4,4,4,2017,31.95,31.02,32.05
2017-04-14 05:00:00,27.7,3.844,5,4,4,2017,35.95,36.44,39.97
2017-04-14 06:00:00,28.73,5.71,6,4,4,2017,35.99,37.95,41.57
2017-04-14 07:00:00,28.23,7.925,7,4,4,2017,33.48,34.02,40.94
2017-04-14 08:00:00,27.82,9.676,8,4,4,2017,31.06,29.29,39.98
2017-04-14 09:00:00,27.88,10.842,9,4,4,2017,28.96,27.35,40.02
2017-04-14 10:00:00,25.95,11.63,10,4,4,2017,27.01,23.65,38.14
2017-04-14 11:00:00,27.69,12.225,11,4,4,2017,24.45,23.06,35.29
2017-04-14 12:00:00,27.65,12.644,12,4,4,2017,24.02,23.4,32.67
2017-04-14 13:00:00,27.79,12.768,13,4,4,2017,26.57,23.05,32.97
2017-04-14 14:00:00,28.34,12.573,14,4,4,2017,27.59,26.06,32.98
2017-04-14 15:00:00,30.66,12.051,15,4,4,2017,30.03,27.56,36.09
2017-04-14 16:00:00,36.9,11.21,16,4,4,2017,35.93,31.34,39.12
2017-04-14 17:00:00,38.74,9.601,17,4,4,2017,40.0,33.78,39.91
2017-04-14 18:00:00,38.37,7.906,18,4,4,2017,42.24,34.11,39.96
2017-04-14 19:00:00,38.55,7.268,19,4,4,2017,38.91,31.95,39.31
2017-04-14 20:00:00,37.45,6.743,20,4,4,2017,36.82,27.32,39.61
2017-04-14 21:00:00,36.95,6.237,21,4,4,2017,32.97,23.05,37.93
2017-04-14 22:00:00,33.88,5.794,22,4,4,2017,30.66,18.01,32.71
2017-04-14 23:00:00,30.51,5.465,23,4,4,2017,26.78,16.01,32.28
2017-04-15 00:00:00,28.82,5.257,0,5,4,2017,26.96,17.95,32.81
2017-04-15 01:00:00,25.98,5.126,1,5,4,2017,26.87,19.8,31.5
2017-04-15 02:00:00,20.04,5.062,2,5,4,2017,26.69,20.02,30.44
2017-04-15 03:00:00,19.1,5.051,3,5,4,2017,26.76,26.76,31.7
2017-04-15 04:00:00,17.67,5.175,4,5,4,2017,26.93,31.95,34.72
2017-04-15 05:00:00,17.97,6.032,5,5,4,2017,27.7,35.95,37.91
2017-04-15 06:00:00,20.1,7.097,6,5,4,2017,28.73,35.99,39.43
2017-04-15 07:00:00,19.08,8.337,7,5,4,2017,28.23,33.48,38.99
2017-04-15 08:00:00,13.94,9.403,8,5,4,2017,27.82,31.06,36.5
2017-04-15 09:00:00,9.43,10.193,9,5,4,2017,27.88,28.96,34.94
2017-04-15 10:00:00,13.36,10.822,10,5,4,2017,25.95,27.01,30.66
2017-04-15 11:00:00,7.56,11.196,11,5,4,2017,27.69,24.45,29.5
2017-04-15 12:00:00,0.25,11.378,12,5,4,2017,27.65,24.02,27.81
2017-04-15 13:00:00,-1.08,11.393,13,5,4,2017,27.79,26.57,27.53
2017-04-15 14:00:00,-3.23,11.154,14,5,4,2017,28.34,27.59,28.28
2017-04-15 15:00:00,7.68,10.628,15,5,4,2017,30.66,30.03,30.02
2017-04-15 16:00:00,10.03,9.823,16,5,4,2017,36.9,35.93,35.85
2017-04-15 17:00:00,14.03,8.602,17,5,4,2017,38.74,40.0,39.3
2017-04-15 18:00:00,13.03,7.146,18,5,4,2017,38.37,42.24,41.88
2017-04-15 19:00:00,12.04,6.282,19,5,4,2017,38.55,38.91,41.58
2017-04-15 20:00:00,11.07,5.648,20,5,4,2017,37.45,36.82,42.07
2017-04-15 21:00:00,9.23,5.138,21,5,4,2017,36.95,32.97,39.02
2017-04-15 22:00:00,3.94,4.718,22,5,4,2017,33.88,30.66,33.98
2017-04-15 23:00:00,7.55,4.406,23,5,4,2017,30.51,26.78,31.06
2017-04-16 00:00:00,5.14,4.077,0,6,4,2017,28.82,26.96,31.04
2017-04-16 01:00:00,1.91,3.761,1,6,4,2017,25.98,26.87,27.54
2017-04-16 02:00:00,7.55,3.528,2,6,4,2017,20.04,26.69,28.46
2017-04-16 03:00:00,14.03,3.345,3,6,4,2017,19.1,26.76,27.79
2017-04-16 04:00:00,9.2,3.35,4,6,4,2017,17.67,26.93,28.48
2017-04-16 05:00:00,14.07,4.055,5,6,4,2017,17.97,27.7,30.52
2017-04-16 06:00:00,15.96,5.176,6,6,4,2017,20.1,28.73,30.63
2017-04-16 07:00:00,19.01,6.571,7,6,4,2017,19.08,28.23,29.44
2017-04-16 08:00:00,19.01,7.687,8,6,4,2017,13.94,27.82,27.78
2017-04-16 09:00:00,28.74,8.397,9,6,4,2017,9.43,27.88,26.4
2017-04-16 10:00:00,24.03,8.892,10,6,4,2017,13.36,25.95,24.04
2017-04-16 11:00:00,15.03,9.168,11,6,4,2017,7.56,27.69,20.79
2017-04-16 12:00:00,16.0,9.215,12,6,4,2017,0.25,27.65,12.98
2017-04-16 13:00:00,15.31,9.023,13,6,4,2017,-1.08,27.79,15.0
2017-04-16 14:00:00,15.06,8.652,14,6,4,2017,-3.23,28.34,20.07
2017-04-16 15:00:00,23.03,8.131,15,6,4,2017,7.68,30.66,24.44
2017-04-16 16:00:00,31.07,7.442,16,6,4,2017,10.03,36.9,32.4
2017-04-16 17:00:00,31.07,6.377,17,6,4,2017,14.03,38.74,38.24
2017-04-16 18:00:00,33.95,5.071,18,6,4,2017,13.03,38.37,39.53
2017-04-16 19:00:00,32.55,4.532,19,6,4,2017,12.04,38.55,37.57
2017-04-16 20:00:00,31.91,4.177,20,6,4,2017,11.07,37.45,35.2
2017-04-16 21:00:00,30.46,3.817,21,6,4,2017,9.23,36.95,24.08
2017-04-16 22:00:00,28.5,3.49,22,6,4,2017,3.94,33.88,26.03
2017-04-16 23:00:00,24.01,3.272,23,6,4,2017,7.55,30.51,23.02
2017-04-17 00:00:00,22.07,3.117,0,0,4,2017,5.14,28.82,20.36
2017-04-17 01:00:00,21.08,2.986,1,0,4,2017,1.91,25.98,12.26
2017-04-17 02:00:00,22.0,2.899,2,0,4,2017,7.55,20.04,19.95
2017-04-17 03:00:00,27.95,2.789,3,0,4,2017,14.03,19.1,26.08
2017-04-17 04:00:00,28.21,2.72,4,0,4,2017,9.2,17.67,38.93
2017-04-17 05:00:00,27.44,3.193,5,0,4,2017,14.07,17.97,38.93
2017-04-17 06:00:00,29.9,3.935,6,0,4,2017,15.96,20.1,38.09
2017-04-17 07:00:00,30.17,5.03,7,0,4,2017,19.01,19.08,35.25
2017-04-17 08:00:00,29.6,6.165,8,0,4,2017,19.01,13.94,30.89
2017-04-17 09:00:00,29.0,7.075,9,0,4,2017,28.74,9.43,27.57
2017-04-17 10:00:00,25.01,7.776,10,0,4,2017,24.03,13.36,24.01
2017-04-17 11:00:00,19.57,8.166,11,0,4,2017,15.03,7.56,17.91
2017-04-17 12:00:00,15.93,8.318,12,0,4,2017,16.0,0.25,9.37
2017-04-17 13:00:00,9.28,8.224,13,0,4,2017,15.31,-1.08,17.92
2017-04-17 14:00:00,9.36,7.938,14,0,4,2017,15.06,-3.23,21.63
2017-04-17 15:00:00,17.8,7.497,15,0,4,2017,23.03,7.68,26.2
2017-04-17 16:00:00,25.36,6.812,16,0,4,2017,31.07,10.03,32.26
2017-04-17 17:00:00,32.15,5.616,17,0,4,2017,31.07,14.03,38.32
2017-04-17 18:00:00,33.91,4.017,18,0,4,2017,33.95,13.03,38.74
2017-04-17 19:00:00,33.95,3.296,19,0,4,2017,32.55,12.04,37.95
2017-04-17 20:00:00,33.93,2.808,20,0,4,2017,31.91,11.07,31.29
2017-04-17 21:00:00,30.95,2.425,21,0,4,2017,30.46,9.23,24.02
2017-04-17 22:00:00,29.54,2.104,22,0,4,2017,28.5,3.94,24.83
2017-04-17 23:00:00,28.36,1.811,23,0,4,2017,24.01,7.55,23.52
2017-04-18 00:00:00,27.77,1.531,0,1,4,2017,22.07,5.14,23.55
2017-04-18 01:00:00,27.26,1.286,1,1,4,2017,21.08,1.91,23.53
2017-04-18 02:00:00,26.97,1.08,2,1,4,2017,22.0,7.55,25.63
2017-04-18 03:00:00,30.91,0.926,3,1,4,2017,27.95,14.03,28.12
2017-04-18 04:00:00,39.94,0.841,4,1,4,2017,28.21,9.2,37.91
2017-04-18 05:00:00,43.35,1.29,5,1,4,2017,27.44,14.07,41.52
2017-04-18 06:00:00,45.39,2.162,6,1,4,2017,29.9,15.96,43.5
2017-04-18 07:00:00,41.05,3.313,7,1,4,2017,30.17,19.01,40.93
2017-04-18 08:00:00,39.88,4.296,8,1,4,2017,29.6,19.01,37.45
2017-04-18 09:00:00,37.97,5.081,9,1,4,2017,29.0,28.74,34.16
2017-04-18 10:00:00,35.9,5.64,10,1,4,2017,25.01,24.03,31.0
2017-04-18 11:00:00,33.83,6.015,11,1,4,2017,19.57,15.03,29.66
2017-04-18 12:00:00,31.04,6.225,12,1,4,2017,15.93,16.0,29.98
2017-04-18 13:00:00,30.43,6.247,13,1,4,2017,9.28,15.31,31.9
2017-04-18 14:00:00,30.1,6.064,14,1,4,2017,9.36,15.06,31.83
2017-04-18 15:00:00,30.85,5.722,15,1,4,2017,17.8,23.03,35.3
2017-04-18 16:00:00,33.92,5.156,16,1,4,2017,25.36,31.07,37.95
2017-04-18 17:00:00,37.95,4.163,17,1,4,2017,32.15,31.07,43.1
2017-04-18 18:00:00,38.0,2.623,18,1,4,2017,33.91,33.95,43.27
2017-04-18 19:00:00,37.71,1.881,19,1,4,2017,33.95,32.55,38.38
2017-04-18 20:00:00,34.08,1.332,20,1,4,2017,33.93,31.91,37.08
2017-04-18 21:00:00,31.07,0.8,21,1,4,2017,30.95,30.46,30.17
2017-04-18 22:00:00,30.35,0.261,22,1,4,2017,29.54,28.5,25.99
2017-04-18 23:00:00,30.02,-0.24,23,1,4,2017,28.36,24.01,24.42
2017-04-19 00:00:00,29.94,-0.68,0,2,4,2017,27.77,22.07,23.02
2017-04-19 01:00:00,30.25,-1.056,1,2,4,2017,27.26,21.08,20.5
2017-04-19 02:00:00,30.83,-1.413,2,2,4,2017,26.97,22.0,23.01
2017-04-19 03:00:00,31.81,-1.762,3,2,4,2017,30.91,27.95,23.09
2017-04-19 04:00:00,38.9,-1.912,4,2,4,2017,39.94,28.21,31.02
2017-04-19 05:00:00,46.88,-0.729,5,2,4,2017,43.35,27.44,36.44
2017-04-19 06:00:00,48.38,0.979,6,2,4,2017,45.39,29.9,37.95
2017-04-19 07:00:00,43.67,2.561,7,2,4,2017,41.05,30.17,34.02
2017-04-19 08:00:00,38.97,3.52,8,2,4,2017,39.88,29.6,29.29
2017-04-19 09:00:00,37.4,4.239,9,2,4,2017,37.97,29.0,27.35
2017-04-19 10:00:00,37.1,4.894,10,2,4,2017,35.9,25.01,23.65
2017-04-19 11:00:00,36.61,5.424,11,2,4,2017,33.83,19.57,23.06
2017-04-19 12:00:00,34.47,5.813,12,2,4,2017,31.04,15.93,23.4
2017-04-19 13:00:00,33.07,5.994,13,2,4,2017,30.43,9.28,23.05
2017-04-19 14:00:00,33.73,5.911,14,2,4,2017,30.1,9.36,26.06
2017-04-19 15:00:00,36.89,5.588,15,2,4,2017,30.85,17.8,27.56
2017-04-19 16:00:00,38.92,4.963,16,2,4,2017,33.92,25.36,31.34
2017-04-19 17:00:00,41.19,3.745,17,2,4,2017,37.95,32.15,33.78
2017-04-19 18:00:00,44.01,1.599,18,2,4,2017,38.0,33.91,34.11
2017-04-19 19:00:00,43.06,0.694,19,2,4,2017,37.71,33.95,31.95
2017-04-19 20:00:00,38.05,0.04,20,2,4,2017,34.08,33.93,27.32
2017-04-19 21:00:00,34.16,-0.574,21,2,4,2017,31.07,30.95,23.05
2017-04-19 22:00:00,32.03,-1.137,22,2,4,2017,30.35,29.54,18.01
2017-04-19 23:00:00,32.95,-1.619,23,2,4,2017,30.02,28.36,16.01
2017-04-20 00:00:00,31.43,-2.026,0,3,4,2017,29.94,27.77,17.95
2017-04-20 01:00:00,31.62,-2.303,1,3,4,2017,30.25,27.26,19.8
2017-04-20 02:00:00,31.71,-2.481,2,3,4,2017,30.83,26.97,20.02
2017-04-20 03:00:00,33.2,-2.532,3,3,4,2017,31.81,30.91,26.76
